eu_sdg,dimension,dimension_label,unit,unit_label,geo,geo_label,time,obs_value,obs_status
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,CH,Switzerland,2021,43863.87454,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,CH,Switzerland,2022,42063.51819,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,BA,Bosnia and Herzegovina,1990,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,BA,Bosnia and Herzegovina,1991,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,BA,Bosnia and Herzegovina,1992,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,BA,Bosnia and Herzegovina,1993,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,BA,Bosnia and Herzegovina,1994,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,BA,Bosnia and Herzegovina,1995,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,BA,Bosnia and Herzegovina,1996,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,BA,Bosnia and Herzegovina,1997,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,BA,Bosnia and Herzegovina,1998,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,BA,Bosnia and Herzegovina,1999,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,BA,Bosnia and Herzegovina,2000,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,BA,Bosnia and Herzegovina,2001,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,BA,Bosnia and Herzegovina,2002,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,BA,Bosnia and Herzegovina,2003,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,BA,Bosnia and Herzegovina,2004,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,BA,Bosnia and Herzegovina,2005,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,BA,Bosnia and Herzegovina,2006,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,BA,Bosnia and Herzegovina,2007,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,BA,Bosnia and Herzegovina,2008,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,BA,Bosnia and Herzegovina,2009,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,BA,Bosnia and Herzegovina,2010,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,BA,Bosnia and Herzegovina,2011,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,BA,Bosnia and Herzegovina,2012,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,BA,Bosnia and Herzegovina,2013,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,BA,Bosnia and Herzegovina,2014,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,BA,Bosnia and Herzegovina,2015,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,BA,Bosnia and Herzegovina,2016,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,BA,Bosnia and Herzegovina,2017,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,BA,Bosnia and Herzegovina,2018,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,BA,Bosnia and Herzegovina,2019,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,BA,Bosnia and Herzegovina,2020,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,BA,Bosnia and Herzegovina,2021,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,BA,Bosnia and Herzegovina,2022,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,ME,Montenegro,1990,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,ME,Montenegro,1991,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,ME,Montenegro,1992,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,ME,Montenegro,1993,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,ME,Montenegro,1994,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,ME,Montenegro,1995,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,ME,Montenegro,1996,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,ME,Montenegro,1997,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,ME,Montenegro,1998,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,ME,Montenegro,1999,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,ME,Montenegro,2000,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,ME,Montenegro,2001,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,ME,Montenegro,2002,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,ME,Montenegro,2003,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,ME,Montenegro,2004,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,ME,Montenegro,2005,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,ME,Montenegro,2006,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,ME,Montenegro,2007,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,ME,Montenegro,2008,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,ME,Montenegro,2009,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,ME,Montenegro,2010,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,ME,Montenegro,2011,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,ME,Montenegro,2012,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,ME,Montenegro,2013,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,ME,Montenegro,2014,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,ME,Montenegro,2015,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,ME,Montenegro,2016,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,ME,Montenegro,2017,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,ME,Montenegro,2018,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,ME,Montenegro,2019,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,ME,Montenegro,2020,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,ME,Montenegro,2021,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,ME,Montenegro,2022,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,MK,North Macedonia,1990,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,MK,North Macedonia,1991,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,MK,North Macedonia,1992,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,MK,North Macedonia,1993,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,MK,North Macedonia,1994,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,MK,North Macedonia,1995,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,MK,North Macedonia,1996,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,MK,North Macedonia,1997,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,MK,North Macedonia,1998,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,MK,North Macedonia,1999,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,MK,North Macedonia,2000,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,MK,North Macedonia,2001,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,MK,North Macedonia,2002,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,MK,North Macedonia,2003,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,MK,North Macedonia,2004,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,MK,North Macedonia,2005,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,MK,North Macedonia,2006,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,MK,North Macedonia,2007,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,MK,North Macedonia,2008,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,MK,North Macedonia,2009,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,MK,North Macedonia,2010,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,MK,North Macedonia,2011,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,MK,North Macedonia,2012,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,MK,North Macedonia,2013,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,MK,North Macedonia,2014,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,MK,North Macedonia,2015,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,MK,North Macedonia,2016,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,MK,North Macedonia,2017,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,MK,North Macedonia,2018,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,MK,North Macedonia,2019,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,MK,North Macedonia,2020,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,MK,North Macedonia,2021,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,MK,North Macedonia,2022,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,AL,Albania,1990,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,AL,Albania,1991,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,AL,Albania,1992,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,AL,Albania,1993,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,AL,Albania,1994,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,AL,Albania,1995,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,AL,Albania,1996,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,AL,Albania,1997,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,AL,Albania,1998,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,AL,Albania,1999,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,AL,Albania,2000,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,AL,Albania,2001,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,AL,Albania,2002,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,AL,Albania,2003,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,AL,Albania,2004,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,AL,Albania,2005,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,AL,Albania,2006,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,AL,Albania,2007,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,AL,Albania,2008,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,AL,Albania,2009,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,AL,Albania,2010,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,AL,Albania,2011,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,AL,Albania,2012,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,AL,Albania,2013,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,AL,Albania,2014,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,AL,Albania,2015,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,AL,Albania,2016,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,AL,Albania,2017,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,AL,Albania,2018,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,AL,Albania,2019,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,AL,Albania,2020,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,AL,Albania,2021,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,AL,Albania,2022,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,RS,Serbia,1990,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,RS,Serbia,1991,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,RS,Serbia,1992,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,RS,Serbia,1993,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,RS,Serbia,1994,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,RS,Serbia,1995,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,RS,Serbia,1996,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,RS,Serbia,1997,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,RS,Serbia,1998,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,RS,Serbia,1999,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,RS,Serbia,2000,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,RS,Serbia,2001,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,RS,Serbia,2002,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,RS,Serbia,2003,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,RS,Serbia,2004,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,RS,Serbia,2005,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,RS,Serbia,2006,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,RS,Serbia,2007,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,RS,Serbia,2008,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,RS,Serbia,2009,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,RS,Serbia,2010,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,RS,Serbia,2011,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,RS,Serbia,2012,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,RS,Serbia,2013,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,RS,Serbia,2014,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,RS,Serbia,2015,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,RS,Serbia,2016,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,RS,Serbia,2017,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,RS,Serbia,2018,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,RS,Serbia,2019,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,RS,Serbia,2020,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,RS,Serbia,2021,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,RS,Serbia,2022,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,TR,Türkiye,1990,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,TR,Türkiye,1991,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,TR,Türkiye,1992,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,TR,Türkiye,1993,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,TR,Türkiye,1994,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,TR,Türkiye,1995,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,TR,Türkiye,1996,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,TR,Türkiye,1997,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,TR,Türkiye,1998,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,TR,Türkiye,1999,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,TR,Türkiye,2000,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,TR,Türkiye,2001,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,TR,Türkiye,2002,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,TR,Türkiye,2003,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,TR,Türkiye,2004,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,TR,Türkiye,2005,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,TR,Türkiye,2006,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,TR,Türkiye,2007,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,TR,Türkiye,2008,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,TR,Türkiye,2009,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,TR,Türkiye,2010,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,TR,Türkiye,2011,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,TR,Türkiye,2012,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,TR,Türkiye,2013,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,TR,Türkiye,2014,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,TR,Türkiye,2015,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,TR,Türkiye,2016,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,TR,Türkiye,2017,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,TR,Türkiye,2018,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,TR,Türkiye,2019,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,TR,Türkiye,2020,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,TR,Türkiye,2021,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,TR,Türkiye,2022,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,XK,Kosovo (under United Nations Security Council Resolution 1244/99),1990,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,XK,Kosovo (under United Nations Security Council Resolution 1244/99),1991,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,XK,Kosovo (under United Nations Security Council Resolution 1244/99),1992,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,XK,Kosovo (under United Nations Security Council Resolution 1244/99),1993,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,XK,Kosovo (under United Nations Security Council Resolution 1244/99),1994,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,XK,Kosovo (under United Nations Security Council Resolution 1244/99),1995,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,XK,Kosovo (under United Nations Security Council Resolution 1244/99),1996,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,XK,Kosovo (under United Nations Security Council Resolution 1244/99),1997,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,XK,Kosovo (under United Nations Security Council Resolution 1244/99),1998,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,XK,Kosovo (under United Nations Security Council Resolution 1244/99),1999,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,XK,Kosovo (under United Nations Security Council Resolution 1244/99),2000,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,XK,Kosovo (under United Nations Security Council Resolution 1244/99),2001,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,XK,Kosovo (under United Nations Security Council Resolution 1244/99),2002,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,XK,Kosovo (under United Nations Security Council Resolution 1244/99),2003,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,XK,Kosovo (under United Nations Security Council Resolution 1244/99),2004,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,XK,Kosovo (under United Nations Security Council Resolution 1244/99),2005,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,XK,Kosovo (under United Nations Security Council Resolution 1244/99),2006,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,XK,Kosovo (under United Nations Security Council Resolution 1244/99),2007,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,XK,Kosovo (under United Nations Security Council Resolution 1244/99),2008,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,XK,Kosovo (under United Nations Security Council Resolution 1244/99),2009,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,XK,Kosovo (under United Nations Security Council Resolution 1244/99),2010,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,XK,Kosovo (under United Nations Security Council Resolution 1244/99),2011,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,XK,Kosovo (under United Nations Security Council Resolution 1244/99),2012,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,XK,Kosovo (under United Nations Security Council Resolution 1244/99),2013,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,XK,Kosovo (under United Nations Security Council Resolution 1244/99),2014,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,XK,Kosovo (under United Nations Security Council Resolution 1244/99),2015,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,XK,Kosovo (under United Nations Security Council Resolution 1244/99),2016,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,XK,Kosovo (under United Nations Security Council Resolution 1244/99),2017,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,XK,Kosovo (under United Nations Security Council Resolution 1244/99),2018,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,XK,Kosovo (under United Nations Security Council Resolution 1244/99),2019,,
13_10,GGCO2E,Net greenhouse gas emissions,GGCO2E,Gg CO2 equivalent,XK,Kosovo (under United Nations Security Council Resolution 1244/99),2020,,
